host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_listings_in_sample,host_verifications,host_has_profile_pic,host_identity_verified
16731497,Taylor,2014-06-13,"Los Angeles, California, United States",a few days or more,20.0,False,Silver Lake,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
16760875,Alex,2014-06-13,"Beverly Hills, California, United States",within an hour,100.0,False,West Hollywood,3.0,1,"['email', 'phone', 'google', 'reviews', 'jumio']",True,True
16766980,Beth,2014-06-14,"Manhattan Beach, California, United States",within an hour,100.0,False,Manhattan Beach,2.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
16795424,Lashawn,2014-06-15,"Redondo Beach, California, United States",within a day,100.0,False,,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
16818658,Saul,2014-06-15,"Los Angeles, California, United States",within an hour,100.0,False,Van Nuys,2.0,1,"['email', 'phone', 'reviews']",True,False
16841822,Andrea,2014-06-16,"Pasadena, California, United States",,,False,Altadena,2.0,1,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,True
16855065,Barbara,2014-06-16,"San Francisco, California, United States",within an hour,100.0,True,West Hollywood,2.0,1,"['email', 'phone', 'reviews']",True,False
16855211,Amy,2014-06-16,"Pasadena, California, United States",within an hour,100.0,True,Eagle Rock,3.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
16862442,Matthew B.,2014-06-16,"Danville, California, United States",,,False,Hollywood,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
16862571,Host L.A.,2014-06-16,"Los Angeles, California, United States",within an hour,100.0,False,Westchester/Playa Del Rey,43.0,14,"['email', 'phone', 'reviews', 'jumio']",True,True
16876108,Mariann,2014-06-16,"Manhattan Beach, California, United States",within an hour,100.0,False,Manhattan Beach,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
16877595,Alicia,2014-06-16,"Beverly Hills, California, United States",within an hour,100.0,True,,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
16882170,Jason,2014-06-16,"Los Angeles, California, United States",within a few hours,100.0,False,Altadena,1.0,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",True,True
16886555,Affordable Rentals,2014-06-17,"Los Angeles, California, United States",within an hour,98.0,False,Hollywood,9.0,2,"['email', 'phone', 'reviews', 'kba']",True,True
16932154,Sharon,2014-06-18,"Long Beach, California, United States",within a few hours,100.0,False,,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
16963202,Sally,2014-06-18,"Los Angeles, California, United States",within a few hours,88.0,False,Irvine,20.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
16968506,Amber,2014-06-18,"Los Angeles, California, United States",within a few hours,100.0,True,Silver Lake,2.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
16971371,Caroline,2014-06-18,"Los Angeles, California, United States",within an hour,100.0,False,Del Rey,4.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
16971967,Peter,2014-06-18,"Los Angeles, California, United States",within a day,70.0,False,West Los Angeles,3.0,2,"['email', 'phone', 'reviews', 'kba']",True,True
16977740,Seth,2014-06-19,"West Hollywood, California, United States",within an hour,100.0,False,West Hollywood,2.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
17001601,Rocio,2014-06-19,"Los Angeles, California, United States",within an hour,100.0,False,Montecito Heights,1.0,1,"['email', 'phone', 'manual_online', 'reviews', 'kba']",True,True
17021513,Carrie,2014-06-20,"Long Beach, California, United States",a few days or more,0.0,False,Long Beach,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17042205,Nikolai,2014-06-20,"Los Angeles, California, United States",within an hour,100.0,True,Echo Park,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
17049005,Katy,2014-06-20,"Los Angeles, California, United States",,,False,Hollywood,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17049571,Zack,2014-06-20,"Los Angeles, California, United States",within a few hours,100.0,False,Mid-Wilshire,3.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
17051697,Vance,2014-06-20,"Los Angeles, California, United States",,,False,Mid-City,0.0,1,"['email', 'phone', 'reviews']",True,False
17054022,Titi,2014-06-20,"Palos Verdes Estates, California, United States",within an hour,100.0,True,Palos Verdes,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17054148,Lou,2014-06-20,"Santa Monica, California, United States",within an hour,100.0,True,Santa Monica,1.0,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'kba', 'selfie', 'government_id', 'identity_manual']",True,True
17054442,Clarke,2014-06-20,"Los Angeles, California, United States",,,False,Mid-Wilshire,1.0,1,"['email', 'phone', 'reviews']",True,False
17058237,Gonca,2014-06-21,Los Angeles County,within an hour,100.0,False,Pico Rivera,4.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17061939,Alan,2014-06-21,"Los Angeles, California, United States",within an hour,100.0,False,,1.0,1,"['email', 'phone', 'reviews', 'kba', 'work_email']",True,True
17063035,Ingrid,2014-06-21,"Los Angeles, California, United States",within an hour,100.0,True,West Adams,3.0,2,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
17072827,Lee,2014-06-21,"Los Angeles, California, United States",,,False,Hollywood,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17089811,Christopher,2014-06-22,"Los Angeles, California, United States",within an hour,100.0,False,Hollywood,2.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
17097517,Ben,2014-06-22,"Los Angeles, California, United States",within a few hours,100.0,False,Echo Park,5.0,2,"['phone', 'facebook', 'reviews', 'kba']",True,False
17134841,Shirish,2014-06-23,"Los Angeles, California, United States",within a few hours,100.0,True,,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17146591,Troy,2014-06-23,"California, United States",,,False,Venice,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
17153277,Mark,2014-06-23,"Los Angeles, California, United States",,,False,Los Feliz,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
17155043,Chloe & Michel,2014-06-23,"Santa Monica, California, United States",within an hour,100.0,False,Venice,3.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17155689,Howard,2014-06-23,"Los Angeles, California, United States",within a few hours,75.0,False,,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17166456,Eric,2014-06-23,"Los Angeles, California, United States",within a few hours,100.0,False,Echo Park,2.0,2,"['email', 'phone', 'reviews', 'kba']",True,True
17180506,Vincie C,2014-06-24,"Los Angeles, California, United States",within an hour,100.0,False,Mid-Wilshire,6.0,1,"['email', 'phone', 'reviews']",True,False
17180967,DStar,2014-06-24,"Glendale, California, United States",within an hour,100.0,True,Westlake,6.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
17194608,Will,2014-06-24,"Los Angeles, California, United States",within an hour,91.0,True,Mid-Wilshire,8.0,4,"['email', 'phone', 'reviews', 'work_email']",True,False
17208491,Sofia,2014-06-24,United States,within an hour,100.0,False,Los Feliz,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17208542,Abbey,2014-06-24,"Los Angeles, California, United States",,,False,Lincoln Heights,1.0,1,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
17210490,Mike,2014-06-24,"Monrovia, California, United States",within an hour,100.0,False,Monrovia,1.0,1,"['email', 'phone', 'reviews', 'kba', 'work_email']",True,True
17213169,Janet,2014-06-24,"Los Angeles, California, United States",within a day,100.0,False,Hollywood Hills,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17215412,Angela,2014-06-24,"Redondo Beach, California, United States",,,False,Redondo Beach,1.0,1,"['email', 'phone', 'reviews', 'jumio', 'kba']",True,True
17218112,Jake,2014-06-24,"Los Angeles, California, United States",within a few hours,100.0,False,,2.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
17222823,Rachel,2014-06-24,"Claremont, California, United States",within an hour,100.0,False,,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17251839,Odontuya,2014-06-25,"Los Angeles, California, United States",within an hour,100.0,True,,2.0,1,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",True,True
17257571,Susan,2014-06-25,"Los Angeles, California, United States",within an hour,100.0,False,Mar Vista,2.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17264039,Jill,2014-06-25,"Los Angeles, California, United States",within an hour,100.0,True,Northridge,4.0,2,"['email', 'phone', 'reviews']",True,False
17299207,Hanna,2014-06-26,"Los Angeles, California, United States",,,False,Los Feliz,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17309774,John & Jenn,2014-06-26,"Malibu, California, United States",within an hour,100.0,False,Malibu,1.0,1,"['email', 'phone', 'linkedin', 'reviews', 'jumio', 'government_id']",True,True
17310319,Diane,2014-06-26,"Santa Monica, California, United States",within an hour,100.0,False,Westside,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",True,True
17310977,Suzanne,2014-06-26,"Los Angeles, California, United States",within an hour,80.0,False,Venice,2.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
17315270,Daniela,2014-06-27,New Jersey,within an hour,100.0,False,North Hollywood,5.0,2,"['email', 'phone', 'reviews']",True,False
17334619,Gena,2014-06-27,"Beverly Hills, California, United States",within a few hours,100.0,False,Beverly Hills,7.0,2,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
17339834,Eleanor,2014-06-27,"Los Angeles, California, United States",within a few hours,100.0,False,Venice,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17344274,Gena,2014-06-27,"Los Angeles, California, United States",within a few hours,100.0,False,,1.0,1,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio', 'government_id', 'work_email']",True,True
17346253,Chance,2014-06-27,"Los Angeles, California, United States",within an hour,80.0,False,Hollywood,1.0,1,"['phone', 'reviews']",True,False
17351294,Melanie,2015-06-26,"Los Angeles, California, United States",,,False,Venice,2.0,1,"['phone', 'reviews', 'kba']",True,False
17368811,Kevin,2014-06-28,"Los Angeles, California, United States",within an hour,100.0,True,North Hollywood,1.0,1,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio', 'government_id', 'work_email']",True,True
17372815,Brian,2014-06-28,"Pasadena, California, United States",within an hour,100.0,False,Arcadia,2.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
17382953,Derrick,2014-06-28,"Los Angeles, California, United States",within an hour,100.0,False,Westchester/Playa Del Rey,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17386900,James,2014-06-29,"Arcadia, California, United States",within an hour,100.0,True,El Monte,3.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
17405769,Liza,2014-06-29,"West Hollywood, California, United States",within a few hours,100.0,True,West Hollywood,2.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
17412664,Wendy,2014-06-29,"Los Angeles, California, United States",within a few hours,100.0,False,Mid-City,1.0,1,"['email', 'phone', 'reviews', 'jumio', 'work_email']",True,True
17414839,Tamara,2014-06-29,"Los Angeles, California, United States",,,False,Mid-Wilshire,2.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
17425152,Meghan,2014-06-29,"West Hollywood, California, United States",,,False,North Hollywood,2.0,1,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
17431560,Ashish,2014-06-30,"New York, New York, United States",within an hour,100.0,False,,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17432674,Alexis,2014-06-30,"South Pasadena, California, United States",within an hour,100.0,True,South Pasadena,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
17440321,Tom,2014-06-30,"West Hollywood, California, United States",,,False,Mid-Wilshire,1.0,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",True,True
17475288,Amir,2014-06-30,"Los Angeles, California, United States",within a few hours,100.0,False,Westside,1.0,1,"['email', 'phone', 'facebook']",True,False
17478479,Dalia,2014-06-30,US,within an hour,100.0,True,Palms,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
17478681,Georgetta,2014-06-30,"Los Angeles, California, United States",within a day,50.0,False,Inglewood,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17482688,Michele,2014-07-01,US,within a few hours,100.0,False,Westchester/Playa Del Rey,3.0,1,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,True
17504719,Berta,2014-07-01,"Los Angeles, California, United States",,,False,,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17505730,Kelley,2014-07-01,"Santa Monica, California, United States",within an hour,100.0,False,Santa Monica,1.0,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",True,True
17523696,Elizabeth,2014-07-01,"Malibu, California, United States",,,False,Malibu,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17529496,Esther,2014-07-02,"Los Angeles, California, United States",within a few hours,100.0,False,Lincoln Heights,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
17568269,Chas,2014-07-02,US,within a day,80.0,False,Malibu,1.0,1,"['email', 'phone', 'reviews']",True,False
17570614,Fotini,2014-07-02,"Los Angeles, California, United States",within a few hours,100.0,False,West Hollywood,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17576180,Ada,2014-07-02,"Los Angeles, California, United States",within a few hours,100.0,True,Encino,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17579793,Fredy,2014-07-03,"Santa Monica, California, United States",within an hour,100.0,False,East Hollywood,2.0,1,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",True,True
17592415,Chi,2014-07-03,"Los Angeles, California, United States",a few days or more,0.0,False,,0.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
17604879,Josephanie,2014-07-03,"Manhattan Beach, California, United States",within an hour,100.0,False,Santa Monica,1.0,1,"['phone', 'work_email']",True,False
17609322,Sonya,2014-07-03,"Los Angeles, California, United States",,,False,Venice,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
17620126,Alex,2014-07-03,"Los Angeles, California, United States",within an hour,100.0,False,Hollywood,1.0,1,"['email', 'phone', 'reviews']",True,False
17645569,Brian,2014-07-04,"Los Angeles, California, United States",within a few hours,100.0,False,Culver City,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",True,True
17653048,Wendy,2014-07-04,"Perth, Western Australia, Australia",within an hour,100.0,True,South Robertson,2.0,2,"['email', 'phone', 'reviews', 'jumio', 'work_email']",True,True
17657291,Christina,2014-07-04,"Los Angeles, California, United States",within a day,83.0,False,Hollywood Hills,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",True,True
17675130,Juniati,2014-07-05,"Huntington Beach, California, United States",,,False,Bradbury,1.0,1,"['email', 'phone', 'jumio', 'government_id']",True,False
17683439,Brittany,2014-07-05,"Los Angeles, California, United States",within an hour,100.0,True,Mar Vista,1.0,1,"['email', 'phone', 'google', 'reviews', 'kba', 'work_email']",True,True
17691545,Brandon,2014-07-05,"Los Angeles, California, United States",,,False,Hollywood,1.0,1,"['email', 'phone', 'reviews']",True,False
17693372,John,2014-07-05,"Los Angeles, California, United States",within a day,100.0,False,Del Rey,1.0,1,"['email', 'phone', 'google', 'linkedin', 'amex', 'reviews', 'kba', 'work_email']",True,True
17704883,Rachel,2014-07-06,"Los Angeles, California, United States",within a few hours,100.0,False,Westwood,1.0,1,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio', 'work_email']",True,True
