Host ID,Number of Reviews,First Review,Last Review,Overall Rating,Review Score,Accuracy,Cleanliness,Check-In,Communication,Location,Value,Reviews per Month,Category Average
4273340,47,2012-05-12,2016-02-21,97,Very High,9,9,10,10,9,9,0.78,9.333333333333334
70085320,7,2016-06-12,2016-12-14,97,Very High,9,10,10,10,10,9,0.64,9.666666666666666
26417099,25,2015-01-29,2016-07-27,96,Very High,9,10,10,10,10,10,0.91,9.833333333333334
7978870,89,2013-08-11,2017-04-13,92,Very High,9,9,10,10,10,9,1.96,9.5
32896476,1,2017-04-13,2017-04-13,100,Very High,10,10,10,10,10,10,1.0,10.0
5356013,232,2013-05-13,2017-04-16,98,Very High,10,10,10,10,9,10,4.79,9.833333333333334
59077398,1,2017-03-18,2017-03-18,100,Very High,10,10,10,10,10,10,0.64,10.0
38506719,39,2015-08-27,2017-04-01,97,Very High,10,10,10,10,10,9,1.9,9.833333333333334
65637750,4,2017-03-26,2017-04-24,100,Very High,10,10,10,10,10,10,3.08,10.0
9756758,3,2015-06-26,2016-08-01,100,Very High,10,10,10,10,9,9,0.13,9.666666666666666
99397355,46,2016-10-26,2017-05-01,93,Very High,10,10,10,10,10,9,7.26,9.833333333333334
2558800,18,2017-03-18,2017-04-26,99,Very High,10,10,10,10,10,10,11.49,10.0
16579358,1,2017-02-23,2017-02-23,,,,,,,,,0.43,
41325153,43,2015-08-18,2017-04-22,93,Very High,9,10,9,10,9,9,2.06,9.333333333333334
17799571,4,2014-10-15,2017-04-02,100,Very High,10,9,10,10,10,10,0.13,9.833333333333334
9294610,18,2016-01-20,2017-04-03,96,Very High,10,9,10,10,10,10,1.15,9.833333333333334
87296185,4,2016-08-14,2016-10-14,100,Very High,10,10,10,10,10,10,0.46,10.0
12626486,17,2015-01-08,2017-03-04,97,Very High,10,9,10,10,10,10,0.6,9.833333333333334
33763998,32,2016-05-16,2017-04-25,99,Very High,10,10,10,10,10,10,2.72,10.0
44746428,9,2015-10-07,2017-04-03,98,Very High,10,10,10,10,9,10,0.47,9.833333333333334
117691850,13,2017-03-07,2017-04-26,95,Very High,10,10,9,10,10,10,6.72,9.833333333333334
50328310,1,2016-10-01,2016-10-01,,,,,,,,,0.14,
8797131,173,2015-02-05,2017-05-01,97,Very High,10,10,10,10,10,10,6.34,10.0
43317466,34,2015-10-01,2017-04-14,91,Very High,9,9,10,10,9,9,1.76,9.333333333333334
8635590,3,2014-01-04,2016-07-30,93,Very High,9,10,10,10,9,9,0.07,9.5
13108795,73,2014-03-25,2017-04-18,95,Very High,10,10,10,10,9,10,1.93,9.833333333333334
30012355,9,2015-08-31,2016-11-04,100,Very High,10,9,10,10,10,10,0.44,9.833333333333334
14857427,7,2016-03-19,2017-03-11,94,Very High,10,9,10,10,10,9,0.51,9.666666666666666
15537377,66,2015-06-19,2016-12-20,96,Very High,10,9,10,10,10,10,2.89,9.833333333333334
31102550,10,2016-12-17,2017-04-24,96,Very High,9,10,10,10,10,10,2.17,9.833333333333334
34955709,93,2016-02-20,2017-03-26,88,Very High,9,8,10,10,9,9,6.36,9.166666666666666
90481944,10,2016-09-05,2017-04-14,89,Very High,9,10,10,9,10,10,1.24,9.666666666666666
24271549,89,2016-05-23,2017-04-02,96,Very High,10,10,10,10,9,10,7.72,9.833333333333334
2900747,21,2014-11-25,2016-10-23,95,Very High,10,9,10,9,9,9,0.71,9.333333333333334
797774,9,2015-06-17,2016-09-01,96,Very High,10,10,10,10,10,9,0.39,9.833333333333334
49652322,10,2017-01-03,2017-04-21,96,Very High,10,10,10,10,10,10,2.48,10.0
38012378,35,2015-10-03,2017-04-14,99,Very High,10,10,10,10,10,10,1.81,10.0
633484,110,2012-03-12,2017-04-26,95,Very High,10,10,9,10,9,9,1.76,9.5
1792182,12,2015-04-13,2016-11-22,100,Very High,10,9,10,10,10,10,0.48,9.833333333333334
29936639,14,2015-08-27,2017-01-14,90,Very High,9,9,9,9,8,9,0.68,8.833333333333334
1659117,56,2013-04-29,2017-04-03,95,Very High,9,9,10,10,9,9,1.15,9.333333333333334
23820061,18,2016-10-09,2017-04-30,100,Very High,10,10,10,10,10,10,2.61,10.0
36151447,4,2015-07-11,2016-04-07,100,Very High,10,10,10,10,10,10,0.18,10.0
66271050,1,2016-06-03,2016-06-03,100,Very High,10,10,10,10,10,10,0.09,10.0
45248116,18,2017-01-22,2017-04-27,99,Very High,10,9,10,10,10,10,5.29,9.833333333333334
78694263,19,2016-09-14,2017-04-25,87,Very High,9,8,10,10,9,9,2.46,9.166666666666666
35081219,2,2015-09-12,2015-12-01,100,Very High,10,10,10,10,10,10,0.1,10.0
22970635,97,2015-01-26,2017-04-04,98,Very High,10,10,10,10,10,10,3.51,10.0
5740182,4,2016-12-07,2017-04-18,100,Very High,10,10,10,10,10,10,0.81,10.0
7835031,176,2014-08-17,2017-04-30,96,Very High,10,10,10,10,10,10,5.33,10.0
26417571,25,2015-02-16,2016-09-09,99,Very High,10,10,10,10,9,10,0.93,9.833333333333334
774530,7,2013-11-04,2015-01-13,97,Very High,10,10,10,10,9,9,0.16,9.666666666666666
9635195,119,2013-12-17,2017-04-30,99,Very High,10,10,10,10,10,10,2.89,10.0
4288673,12,2015-07-02,2017-03-12,93,Very High,10,10,9,9,10,9,0.54,9.5
45773065,4,2016-07-29,2017-03-01,85,Very High,9,9,10,10,10,9,0.43,9.5
63527246,32,2016-10-03,2017-04-24,100,Very High,10,10,10,10,10,10,4.53,10.0
112343209,3,2017-02-14,2017-05-01,100,Very High,9,10,10,10,9,10,1.14,9.666666666666666
69382319,8,2016-05-08,2017-02-19,83,High,10,10,10,9,9,8,0.66,9.333333333333334
75771016,53,2016-06-20,2017-05-01,91,Very High,9,9,9,9,8,9,5.0,8.833333333333334
7305063,15,2016-05-13,2017-04-15,99,Very High,10,10,10,10,10,10,1.26,10.0
119516411,2,2017-04-05,2017-04-13,100,Very High,10,8,10,10,10,10,2.0,9.666666666666666
3581592,39,2015-06-17,2017-04-23,96,Very High,10,10,10,10,10,10,1.7,10.0
10893770,1,2016-11-26,2016-11-26,100,Very High,10,10,10,10,10,10,0.19,10.0
103337122,1,2017-05-01,2017-05-01,100,Very High,10,10,10,10,10,10,1.0,10.0
22355348,33,2014-11-02,2017-04-18,90,Very High,9,9,10,10,9,9,1.08,9.333333333333334
1374529,37,2012-09-17,2016-11-13,95,Very High,10,10,10,10,9,10,0.66,9.833333333333334
24950300,54,2014-12-24,2017-04-18,85,Very High,9,9,9,10,10,8,1.88,9.166666666666666
8442997,126,2015-07-01,2017-04-25,95,Very High,9,10,10,10,9,10,5.62,9.666666666666666
3891650,48,2016-03-09,2017-02-08,97,Very High,10,10,10,10,10,10,3.42,10.0
32847502,2,2017-04-23,2017-05-01,100,Very High,10,10,10,10,10,10,2.0,10.0
66381962,11,2016-09-01,2017-04-01,95,Very High,10,9,10,10,10,9,1.35,9.666666666666666
37261328,36,2016-05-01,2017-02-18,91,Very High,9,9,10,10,9,9,2.93,9.333333333333334
28111649,25,2016-02-15,2017-04-14,96,Very High,10,9,10,10,10,9,1.69,9.666666666666666
95850,4,2012-09-25,2013-02-06,100,Very High,10,10,10,10,10,10,0.07,10.0
39538924,71,2015-08-10,2017-02-08,96,Very High,10,9,10,10,9,10,3.36,9.666666666666666
10134652,7,2016-08-26,2017-04-26,97,Very High,10,9,10,10,10,10,0.84,9.833333333333334
24092668,43,2014-12-17,2016-12-27,90,Very High,10,9,10,9,10,9,1.48,9.5
43790950,3,2016-09-17,2017-03-08,100,Very High,10,10,10,10,10,10,0.39,10.0
36390629,4,2017-01-01,2017-03-25,95,Very High,10,9,10,10,10,10,0.98,9.833333333333334
10607493,53,2016-08-19,2017-04-15,94,Very High,10,10,10,10,9,9,6.16,9.666666666666666
30859766,26,2016-05-29,2017-04-30,99,Very High,10,10,10,10,10,10,2.29,10.0
57658038,4,2016-05-10,2017-03-14,95,Very High,10,9,10,10,10,10,0.33,9.833333333333334
31314470,6,2016-07-03,2016-09-25,100,Very High,10,10,10,10,10,10,0.59,10.0
3088602,5,2012-10-29,2015-08-01,70,High,8,10,10,9,8,8,0.09,8.833333333333334
14643644,8,2014-07-29,2017-04-22,90,Very High,10,10,10,10,10,10,0.24,10.0
29136175,36,2015-06-16,2017-04-18,99,Very High,10,10,10,10,10,10,1.57,10.0
37078469,45,2015-07-04,2017-03-22,94,Very High,9,9,10,10,9,9,2.01,9.333333333333334
3086285,1,2016-01-05,2016-01-05,80,High,8,10,10,10,10,8,0.06,9.333333333333334
93368350,4,2016-10-09,2017-03-26,100,Very High,10,10,10,10,10,10,0.58,10.0
14564455,9,2017-02-06,2017-04-20,93,Very High,9,8,10,9,10,9,3.1,9.166666666666666
16862442,4,2016-04-24,2016-05-03,95,Very High,10,10,10,10,10,10,0.32,10.0
24338691,1,2016-01-03,2016-01-03,100,Very High,8,8,10,10,10,10,0.06,9.333333333333334
50329267,3,2016-08-07,2017-04-28,100,Very High,10,10,10,10,10,10,0.33,10.0
891818,2,2016-05-06,2016-09-05,80,High,10,10,10,10,9,9,0.17,9.666666666666666
39885973,1,2016-01-01,2016-01-01,40,Low,8,8,10,10,10,2,0.06,8.0
1376881,1,2017-02-27,2017-02-27,100,Very High,10,10,10,10,10,10,0.45,10.0
19988495,43,2016-02-25,2017-04-02,96,Very High,10,10,10,10,10,10,2.97,10.0
53221485,14,2016-06-10,2016-10-02,99,Very High,10,10,10,10,9,10,1.28,9.833333333333334
7896129,7,2015-04-26,2017-04-15,100,Very High,10,10,10,10,10,10,0.28,10.0
10387509,104,2014-05-05,2015-11-12,92,Very High,9,9,9,9,10,9,2.85,9.166666666666666
67071332,1,2017-01-08,2017-01-11,100,Very High,10,10,10,10,10,10,0.26,10.0
6342966,8,2015-11-18,2017-04-04,85,Very High,9,8,10,10,9,9,0.45,9.166666666666666
87715325,2,2016-09-02,2016-11-28,60,Moderate,6,6,8,6,10,6,0.24,7.0
12895801,51,2015-03-11,2017-03-30,96,Very High,10,9,10,10,10,10,1.95,9.833333333333334
72322228,2,2016-06-11,2016-07-08,70,High,8,6,7,7,8,7,0.18,7.166666666666667
17309774,7,2016-11-18,2017-03-29,100,Very High,10,10,10,10,10,10,1.26,10.0
20328568,9,2015-12-30,2017-04-23,96,Very High,10,10,10,10,10,10,0.55,10.0
24672293,24,2015-09-14,2017-04-05,94,Very High,10,9,10,10,10,10,1.2,9.833333333333334
95191534,1,2017-04-09,2017-04-09,60,Moderate,6,4,10,10,8,6,1.0,7.333333333333333
8225826,2,2016-12-14,2017-01-10,100,Very High,10,9,10,10,10,9,0.43,9.666666666666666
7765248,29,2013-08-19,2016-12-11,91,Very High,10,9,10,10,9,9,0.64,9.5
33372876,173,2015-06-29,2017-05-02,99,Very High,10,10,10,10,10,10,7.69,10.0
7027528,2,2016-07-23,2017-03-20,90,Very High,9,6,10,9,9,10,0.21,8.833333333333334
6260142,306,2013-11-17,2017-04-30,97,Very High,10,10,10,10,10,10,7.26,10.0
30936181,1,2017-04-24,2017-04-24,100,Very High,10,10,10,10,10,10,1.0,10.0
34647715,4,2016-12-31,2017-04-04,85,Very High,10,9,10,10,10,9,0.97,9.666666666666666
41183272,1,2016-10-21,2016-10-21,100,Very High,10,10,10,10,10,10,0.15,10.0
1454161,1,2017-04-18,2017-04-18,100,Very High,10,8,10,10,10,10,1.0,9.666666666666666
17215412,22,2015-05-25,2016-09-05,98,Very High,10,10,10,10,10,10,0.93,10.0
4606391,3,2014-05-24,2014-09-01,100,Very High,9,10,10,10,10,9,0.08,9.666666666666666
1628849,138,2012-05-20,2017-05-01,94,Very High,9,10,10,10,9,9,2.29,9.5
16065058,29,2016-03-11,2017-04-19,96,Very High,10,10,10,10,10,10,2.08,10.0
19622899,1,2017-02-13,2017-03-31,100,Very High,10,10,10,10,10,10,0.37,10.0
7592845,160,2015-06-29,2017-05-02,98,Very High,10,10,10,10,10,10,7.11,10.0
10533461,35,2016-05-01,2017-04-24,100,Very High,10,10,10,10,10,10,2.85,10.0
2957583,29,2015-03-24,2017-03-06,98,Very High,10,10,10,10,10,10,1.13,10.0
2812493,6,2016-01-07,2016-12-11,100,Very High,10,10,10,10,10,9,0.37,9.833333333333334
1105855,23,2016-06-27,2017-02-13,99,Very High,10,10,10,10,10,10,2.22,10.0
24447413,13,2015-07-25,2017-02-26,97,Very High,10,10,10,10,10,10,0.6,10.0
34008226,22,2015-08-07,2016-08-31,88,Very High,9,9,9,9,9,9,1.04,9.0
44186904,3,2015-09-26,2015-10-10,100,Very High,10,10,10,10,10,10,0.15,10.0
10347255,3,2016-09-30,2017-04-28,100,Very High,10,10,10,10,10,9,0.42,9.833333333333334
26365442,260,2015-04-06,2017-05-02,94,Very High,9,9,10,10,10,9,10.28,9.5
45114795,51,2015-12-29,2017-02-27,96,Very High,10,10,10,10,10,10,3.11,10.0
14559296,91,2014-07-20,2017-04-23,95,Very High,9,10,10,10,10,10,2.68,9.833333333333334
9387147,2,2016-12-24,2016-12-31,100,Very High,10,9,10,10,9,9,0.46,9.5
40615882,6,2016-03-23,2017-04-24,100,Very High,9,10,10,10,10,10,0.44,9.833333333333334
7302060,2,2016-12-11,2017-02-22,100,Very High,10,10,10,10,10,10,0.42,10.0
56355577,1,2016-04-30,2016-04-30,100,Very High,10,10,10,10,10,8,0.08,9.666666666666666
17848096,5,2015-12-09,2016-11-14,80,High,10,10,9,10,9,8,0.29,9.333333333333334
44511989,4,2016-02-22,2016-07-18,90,Very High,10,10,10,10,9,10,0.27,9.833333333333334
1418191,1,2016-06-23,2016-06-23,60,Moderate,8,8,8,8,6,8,0.1,7.666666666666667
10491320,12,2014-02-25,2016-06-27,98,Very High,10,10,10,10,10,10,0.31,10.0
46713780,12,2016-01-18,2017-04-27,100,Very High,10,10,10,10,10,10,0.76,10.0
671184,193,2012-11-20,2017-04-17,95,Very High,10,9,10,9,10,9,3.56,9.5
3255693,150,2013-11-26,2017-04-15,97,Very High,9,10,10,10,10,10,3.59,9.833333333333334
74379050,37,2016-06-12,2017-04-23,98,Very High,10,10,10,10,10,10,3.42,10.0
39395605,59,2015-08-17,2017-04-16,99,Very High,10,10,10,10,10,10,2.83,10.0
32159384,4,2015-07-05,2017-04-09,87,Very High,10,9,9,10,9,9,0.18,9.333333333333334
26879059,64,2016-04-17,2017-04-22,97,Very High,10,10,10,10,10,10,5.03,10.0
72326229,1,2017-03-28,2017-03-28,100,Very High,10,10,10,10,10,10,0.81,10.0
1529054,103,2012-01-20,2017-04-17,98,Very High,10,9,10,10,10,10,1.6,9.833333333333334
37193492,1,2016-11-22,2016-11-22,,,,,,,,,0.18,
557550,2,2016-08-12,2016-08-21,100,Very High,10,10,9,10,10,10,0.23,9.833333333333334
53382721,21,2016-08-16,2017-04-22,91,Very High,9,9,10,10,10,10,2.42,9.666666666666666
1250868,2,2015-09-15,2016-07-13,80,High,10,6,10,10,7,8,0.1,8.5
37378495,59,,2017-04-26,,,,,,,,,,
117666142,11,2017-03-12,2017-04-26,95,Very High,10,10,10,10,10,9,6.23,9.833333333333334
43436170,7,2016-06-26,2017-04-06,100,Very High,10,10,10,10,10,10,0.67,10.0
77145901,24,2016-11-19,2017-05-02,96,Very High,10,10,10,10,10,10,4.34,10.0
52108788,3,2017-03-12,2017-04-06,93,Very High,9,9,9,9,9,9,1.7,9.0
30321702,5,2016-05-22,2016-09-05,100,Very High,10,10,10,10,10,10,0.43,10.0
92363381,9,2016-09-10,2016-11-13,96,Very High,10,9,10,10,9,9,1.14,9.5
3828832,4,2015-06-10,2016-09-02,100,Very High,10,10,10,10,10,10,0.17,10.0
17218112,65,2014-08-27,2016-10-16,97,Very High,10,10,10,10,10,10,1.99,10.0
239802,2,2016-03-16,2016-04-17,90,Very High,10,9,10,10,10,10,0.14,9.833333333333334
154037,102,2014-12-28,2017-04-25,92,Very High,10,9,10,10,10,9,3.57,9.666666666666666
47732578,18,2015-11-08,2017-03-06,98,Very High,10,10,10,10,10,10,0.99,10.0
62180436,20,2016-05-17,2017-04-18,96,Very High,10,10,10,10,10,10,1.7,10.0
6181703,1,2017-03-31,2017-03-31,100,Very High,10,10,10,10,10,10,0.88,10.0
35242003,6,2016-10-08,2017-01-18,88,Very High,9,8,10,10,10,9,0.87,9.333333333333334
12210777,3,2017-01-09,2017-02-03,100,Very High,9,10,10,10,9,10,0.78,9.666666666666666
9935562,26,2016-05-03,2016-08-21,99,Very High,10,10,10,10,10,10,2.13,10.0
33774726,10,2016-09-19,2017-05-01,88,Very High,10,9,10,10,9,9,1.32,9.5
41750199,1,2017-02-20,2017-02-20,100,Very High,10,10,10,10,10,10,0.41,10.0
55181121,6,2016-02-14,2017-03-28,100,Very High,10,9,10,10,9,10,0.4,9.666666666666666
21236506,14,2017-01-19,2017-04-22,99,Very High,10,10,10,10,10,10,4.0,10.0
29065360,26,2016-09-04,2017-03-27,98,Very High,10,10,10,10,10,10,3.22,10.0
62249866,25,2016-09-01,2017-04-08,94,Very High,10,9,10,10,10,9,3.06,9.666666666666666
6113281,4,2016-08-13,2016-08-30,90,Very High,10,10,10,10,9,9,0.45,9.666666666666666
17842347,16,2016-05-15,2017-04-30,100,Very High,10,9,10,10,8,10,1.36,9.5
43601348,10,2016-05-07,2017-02-20,88,Very High,9,9,9,9,10,9,0.83,9.166666666666666
65146331,1,2017-04-30,2017-04-30,100,Very High,10,10,,,,,1.0,10.0
9039812,8,2016-11-18,2017-04-30,97,Very High,10,9,10,10,9,10,1.44,9.666666666666666
7290779,15,2016-09-22,2017-04-22,92,Very High,9,10,10,10,10,9,2.01,9.666666666666666
3696157,3,2013-08-12,2015-04-17,93,Very High,10,10,10,10,10,9,0.07,9.833333333333334
37736559,4,2015-07-24,2016-08-29,100,Very High,10,10,10,10,10,10,0.18,10.0
19205906,38,2016-05-29,2017-04-11,97,Very High,10,10,10,10,9,10,3.35,9.833333333333334
34024607,16,2015-10-06,2016-12-22,90,Very High,10,10,9,9,10,10,0.83,9.666666666666666
32187901,6,2017-03-11,2017-04-22,100,Very High,10,10,10,10,10,10,3.33,10.0
179142,33,2014-12-30,2017-03-06,93,Very High,10,9,10,10,10,9,1.16,9.666666666666666
6793916,61,2013-08-10,2016-07-24,93,Very High,10,9,10,10,10,9,1.34,9.666666666666666
43801528,18,2016-07-24,2017-04-16,97,Very High,10,10,10,10,10,10,1.9,10.0
12455557,67,2014-03-09,2016-05-04,94,Very High,10,9,10,10,9,9,1.74,9.5
32442238,1,2017-03-10,2017-03-10,100,Very High,10,10,10,10,10,10,0.55,10.0
1272130,13,2016-10-21,2017-04-17,98,Very High,9,10,10,10,10,10,2.0,9.833333333333334
28812984,15,2016-10-31,2017-04-27,95,Very High,9,9,10,10,9,10,2.43,9.5
8936617,6,2016-07-19,2017-04-15,93,Very High,9,10,10,9,10,9,0.62,9.5
2908692,45,2014-01-09,2017-04-17,97,Very High,10,10,10,10,10,9,1.11,9.833333333333334
14941579,4,2017-02-21,2017-04-12,100,Very High,10,10,10,10,10,10,1.67,10.0
19485106,55,2016-06-18,2017-04-29,97,Very High,10,10,10,10,10,10,5.16,10.0
9616521,1,2016-05-28,2016-05-28,40,Low,8,2,6,8,10,2,0.09,6.0
62859303,2,2016-11-06,2017-02-08,100,Very High,10,10,10,10,8,10,0.34,9.666666666666666
26711019,155,2015-06-27,2017-04-24,97,Very High,10,10,10,10,10,10,6.87,10.0
81933929,8,2017-03-15,2017-04-25,98,Very High,10,10,10,10,8,10,4.8,9.666666666666666
83321259,1,2016-07-20,2016-07-20,100,Very High,10,10,10,10,10,10,0.1,10.0
50822028,43,2016-06-02,2017-04-06,92,Very High,10,9,9,10,9,9,3.84,9.333333333333334
63107773,4,2016-09-21,2017-04-04,100,Very High,10,10,10,10,10,10,0.53,10.0
12991890,8,2017-02-19,2017-04-23,100,Very High,10,10,10,10,10,10,3.24,10.0
58056241,2,2016-07-21,2016-12-15,100,Very High,10,10,10,10,10,10,0.21,10.0
11090013,3,2017-02-19,2017-03-22,100,Very High,9,10,10,10,10,10,1.22,9.833333333333334
34593209,14,2017-02-10,2017-04-27,81,High,9,8,10,9,9,9,5.06,9.0
2656381,1,2015-03-24,2015-03-24,100,Very High,10,10,10,10,10,10,0.04,10.0
93610190,4,2017-01-23,2017-04-24,95,Very High,10,10,10,10,10,10,1.19,10.0
22580017,47,2016-01-02,2017-04-19,98,Very High,10,10,10,10,10,10,2.89,10.0
65228610,8,2016-10-24,2017-02-06,88,Very High,10,8,10,10,10,9,1.25,9.5
53099579,82,2016-03-19,2017-04-27,95,Very High,10,9,10,10,10,10,5.99,9.833333333333334
61596777,14,2016-11-16,2017-04-23,97,Very High,10,10,10,10,9,9,2.49,9.666666666666666
363979,1,2016-07-02,2016-07-02,100,Very High,10,10,10,10,10,10,0.1,10.0
694290,73,2015-05-08,2017-04-24,97,Very High,10,10,10,10,10,10,3.01,10.0
17251839,6,2016-12-02,2017-04-17,100,Very High,10,10,10,10,10,10,1.18,10.0
23044421,110,2015-07-29,2017-04-20,97,Very High,10,10,10,10,10,10,5.12,10.0
72552298,14,2016-11-27,2017-04-22,99,Very High,10,10,10,10,10,10,2.66,10.0
56139129,16,2016-03-21,2017-05-01,99,Very High,10,10,10,10,10,10,1.17,10.0
126636910,1,2017-04-29,2017-04-29,100,Very High,10,10,10,10,10,10,1.0,10.0
60673324,16,2016-04-14,2017-05-02,100,Very High,10,10,10,10,10,10,1.25,10.0
34769112,150,2015-06-11,2017-04-28,97,Very High,10,10,10,10,10,10,6.49,10.0
38097633,8,2016-07-18,2016-10-17,98,Very High,10,10,10,10,10,9,0.83,9.833333333333334
65961078,22,2016-04-22,2017-04-23,94,Very High,10,9,10,10,9,9,1.75,9.5
32083159,8,2016-07-08,2017-03-23,98,Very High,10,10,10,10,10,10,0.8,10.0
42149208,138,2015-08-31,2017-04-27,95,Very High,10,10,10,10,10,10,6.76,10.0
73617291,1,2017-04-30,2017-04-30,100,Very High,10,10,10,10,10,10,1.0,10.0
3884536,45,2016-09-06,2017-04-17,97,Very High,10,10,10,10,10,10,5.63,10.0
42649363,28,2016-07-06,2017-04-24,83,High,9,9,10,9,9,9,2.78,9.166666666666666
4125624,1,2015-11-08,2015-11-08,100,Very High,10,10,10,10,10,10,0.06,10.0
2364057,5,2015-01-04,2016-05-31,96,Very High,10,10,10,10,8,10,0.18,9.666666666666666
14927560,6,2015-08-23,2016-07-02,97,Very High,10,10,10,10,10,9,0.29,9.833333333333334
3387611,34,2016-10-07,2017-04-27,98,Very High,10,10,10,10,10,10,4.88,10.0
120553098,1,2017-04-21,2017-04-21,100,Very High,10,10,10,10,10,10,1.0,10.0
387268,49,2015-04-04,2017-04-21,97,Very High,10,10,10,10,10,10,1.93,10.0
6188091,2,2017-03-12,2017-03-25,100,Very High,10,10,10,10,10,10,1.13,10.0
717063,6,2016-07-05,2017-04-09,97,Very High,10,9,10,10,10,10,0.59,9.833333333333334
50339331,1,2017-04-11,2017-04-11,100,Very High,10,10,10,10,8,10,1.0,9.666666666666666
49588958,22,2016-03-28,2017-03-28,88,Very High,9,9,9,9,9,9,1.64,9.0
9111869,78,2016-06-13,2017-04-22,99,Very High,10,10,10,10,9,10,7.2,9.833333333333334
4255213,45,2015-10-09,2017-04-25,88,Very High,9,9,9,9,9,9,2.36,9.0
96074412,24,2016-10-09,2017-04-30,92,Very High,9,9,10,10,9,9,3.48,9.333333333333334
4095467,72,2013-01-27,2017-04-24,98,Very High,10,10,10,10,9,10,1.39,9.833333333333334
77048998,1,2016-08-20,2016-08-20,80,High,8,8,10,10,6,6,0.12,8.0
113592843,3,2017-02-05,2017-03-19,100,Very High,10,10,10,10,10,10,1.02,10.0
11907135,1,2016-12-31,2017-02-12,,,,,,,,,0.24,
37933914,19,2015-08-12,2017-02-28,98,Very High,10,10,10,10,10,10,0.9,10.0
76178783,16,2016-07-01,2017-02-20,91,Very High,10,9,10,10,9,10,1.56,9.666666666666666
16644446,11,2014-09-17,2015-11-10,95,Very High,9,10,9,10,10,9,0.34,9.5
2767585,179,2012-08-13,2017-03-13,94,Very High,10,9,10,10,9,9,3.11,9.5
100993014,2,2017-03-26,2017-04-02,100,Very High,10,10,10,10,9,10,1.58,9.833333333333334
17222823,48,2014-11-24,2017-04-30,94,Very High,10,10,10,10,10,9,1.61,9.833333333333334
25900121,11,2016-09-18,2017-04-03,98,Very High,10,9,10,10,10,9,1.45,9.666666666666666
97123656,2,2017-02-20,2017-03-23,100,Very High,10,10,10,10,10,10,0.82,10.0
75757461,1,2016-10-17,2016-10-17,100,Very High,10,10,10,10,8,8,0.15,9.333333333333334
27131463,11,2016-05-23,2017-04-16,83,High,9,9,8,8,10,8,0.95,8.666666666666666
49711596,36,2016-10-30,2017-04-30,98,Very High,10,10,10,10,10,10,5.81,10.0
6255688,2,2014-05-06,2014-09-14,80,High,8,9,9,8,9,8,0.05,8.5
64797091,6,2016-05-13,2016-12-28,84,High,10,10,10,9,10,9,0.51,9.666666666666666
51182669,2,2016-01-03,2017-01-01,100,Very High,10,10,10,10,10,10,0.12,10.0
6807733,30,2013-06-24,2017-04-19,95,Very High,10,9,10,10,10,9,0.64,9.666666666666666
60129173,1,2016-08-09,2016-08-09,60,Moderate,10,4,10,10,10,10,0.11,9.0
31726976,1,2017-04-17,2017-04-17,100,Very High,10,10,10,10,10,10,1.0,10.0
4387666,21,2016-04-15,2017-04-30,76,High,9,9,8,8,7,8,1.64,8.166666666666666
13442532,42,2016-08-21,2017-04-12,98,Very High,9,10,9,10,10,10,4.92,9.666666666666666
17432674,55,2014-09-30,2017-04-30,100,Very High,10,10,10,10,10,10,1.74,10.0
65029631,7,2016-04-10,2016-08-05,94,Very High,9,8,9,10,10,10,0.54,9.333333333333334
50788435,5,2016-01-18,2016-08-16,88,Very High,8,8,10,10,10,8,0.32,9.0
106529851,28,2016-12-11,2017-04-22,99,Very High,10,10,10,10,10,10,5.87,10.0
5946982,45,2016-06-27,2017-04-20,88,Very High,9,9,10,10,10,9,4.34,9.5
90053222,18,2016-08-16,2017-03-30,95,Very High,10,9,10,10,9,9,2.07,9.5
1483219,39,2016-04-29,2017-04-09,98,Very High,10,10,10,10,10,10,3.16,10.0
40242258,35,2015-08-20,2017-05-01,96,Very High,10,10,10,10,9,10,1.69,9.833333333333334
16586625,39,2014-08-18,2017-04-10,93,Very High,10,9,9,9,9,10,1.18,9.333333333333334
63640968,5,2016-08-15,2016-09-25,96,Very High,10,10,10,10,10,10,0.57,10.0
24559923,1,2017-04-24,2017-04-24,100,Very High,10,10,10,10,8,8,1.0,9.333333333333334
12335168,166,2014-02-23,2017-03-27,92,Very High,9,9,10,10,9,9,4.27,9.333333333333334
23829584,1,2016-07-08,2016-07-08,80,High,8,6,8,8,8,10,0.1,8.0
123010,92,2013-05-09,2017-04-21,97,Very High,10,10,10,10,10,10,1.9,10.0
