host_id,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
6242150,0,,,,,,,,,,
3891650,48,2016-03-09,2017-02-08,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3.42
52901442,0,,,,,,,,,,
32847502,2,2017-04-23,2017-05-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0
66381962,11,2016-09-01,2017-04-01,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1.35
53611914,0,,,,,,,,,,
37261328,36,2016-05-01,2017-02-18,91.0,9.0,9.0,10.0,10.0,9.0,9.0,2.93
87599882,6,2016-12-16,2017-02-03,97.0,9.0,9.0,10.0,9.0,9.0,9.0,1.29
28111649,25,2016-02-15,2017-04-14,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1.69
95850,4,2012-09-25,2013-02-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.07
39538924,71,2015-08-10,2017-02-08,96.0,10.0,9.0,10.0,10.0,9.0,10.0,3.36
10134652,7,2016-08-26,2017-04-26,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0.84
24092668,43,2014-12-17,2016-12-27,90.0,10.0,9.0,10.0,9.0,10.0,9.0,1.48
43790950,3,2016-09-17,2017-03-08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.39
79641301,0,,,,,,,,,,
36390629,4,2017-01-01,2017-03-25,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0.98
38406093,0,,,,,,,,,,
92179458,0,,,,,,,,,,
34311873,0,,,,,,,,,,
851639,0,,,,,,,,,,
10607493,53,2016-08-19,2017-04-15,94.0,10.0,10.0,10.0,10.0,9.0,9.0,6.16
30859766,26,2016-05-29,2017-04-30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.29
57658038,4,2016-05-10,2017-03-14,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0.33
31314470,6,2016-07-03,2016-09-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.59
3088602,5,2012-10-29,2015-08-01,70.0,8.0,10.0,10.0,9.0,8.0,8.0,0.09
14643644,8,2014-07-29,2017-04-22,90.0,10.0,10.0,10.0,10.0,10.0,10.0,0.24
114571805,0,,,,,,,,,,
29136175,36,2015-06-16,2017-04-18,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.57
37078469,45,2015-07-04,2017-03-22,94.0,9.0,9.0,10.0,10.0,9.0,9.0,2.01
3086285,1,2016-01-05,2016-01-05,80.0,8.0,10.0,10.0,10.0,10.0,8.0,0.06
52687209,0,,,,,,,,,,
93368350,4,2016-10-09,2017-03-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.58
14564455,9,2017-02-06,2017-04-20,93.0,9.0,8.0,10.0,9.0,10.0,9.0,3.1
16862442,4,2016-04-24,2016-05-03,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0.32
76615761,0,,,,,,,,,,
24338691,1,2016-01-03,2016-01-03,100.0,8.0,8.0,10.0,10.0,10.0,10.0,0.06
50329267,3,2016-08-07,2017-04-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.33
16963202,0,,,,,,,,,,
3392276,29,2012-12-15,2017-04-29,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0.54
29522464,0,,,,,,,,,,
121756458,0,,,,,,,,,,
891818,2,2016-05-06,2016-09-05,80.0,10.0,10.0,10.0,10.0,9.0,9.0,0.17
88604890,0,,,,,,,,,,
45169355,2,2016-07-05,2016-08-14,90.0,10.0,10.0,10.0,8.0,5.0,10.0,0.2
39885973,1,2016-01-01,2016-01-01,40.0,8.0,8.0,10.0,10.0,10.0,2.0,0.06
1943558,0,,,,,,,,,,
1376881,1,2017-02-27,2017-02-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.45
19988495,43,2016-02-25,2017-04-02,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2.97
53221485,14,2016-06-10,2016-10-02,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1.28
6966407,0,,,,,,,,,,
7896129,7,2015-04-26,2017-04-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.28
10387509,104,2014-05-05,2015-11-12,92.0,9.0,9.0,9.0,9.0,10.0,9.0,2.85
16190299,0,,,,,,,,,,
67071332,1,2017-01-08,2017-01-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.26
6342966,8,2015-11-18,2017-04-04,85.0,9.0,8.0,10.0,10.0,9.0,9.0,0.45
5875424,0,,,,,,,,,,
87715325,2,2016-09-02,2016-11-28,60.0,6.0,6.0,8.0,6.0,10.0,6.0,0.24
12895801,51,2015-03-11,2017-03-30,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1.95
72322228,2,2016-06-11,2016-07-08,70.0,8.0,6.0,7.0,7.0,8.0,7.0,0.18
17309774,7,2016-11-18,2017-03-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.26
47327792,0,,,,,,,,,,
20328568,9,2015-12-30,2017-04-23,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.55
24672293,24,2015-09-14,2017-04-05,94.0,10.0,9.0,10.0,10.0,10.0,10.0,1.2
95191534,1,2017-04-09,2017-04-09,60.0,6.0,4.0,10.0,10.0,8.0,6.0,1.0
8225826,2,2016-12-14,2017-01-10,100.0,10.0,9.0,10.0,10.0,10.0,9.0,0.43
76262280,13,2016-06-25,2017-02-06,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.25
7765248,29,2013-08-19,2016-12-11,91.0,10.0,9.0,10.0,10.0,9.0,9.0,0.64
29112409,0,,,,,,,,,,
33372876,173,2015-06-29,2017-05-02,99.0,10.0,10.0,10.0,10.0,10.0,10.0,7.69
10110274,0,,,,,,,,,,
7027528,2,2016-07-23,2017-03-20,90.0,9.0,6.0,10.0,9.0,9.0,10.0,0.21
6260142,306,2013-11-17,2017-04-30,97.0,10.0,10.0,10.0,10.0,10.0,10.0,7.26
123525256,0,,,,,,,,,,
127583829,0,,,,,,,,,,
28305547,0,,,,,,,,,,
5592294,22,2015-07-31,2017-02-21,99.0,10.0,9.0,10.0,10.0,10.0,10.0,1.03
58056241,0,,,,,,,,,,
30936181,1,2017-04-24,2017-04-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
125441832,0,,,,,,,,,,
34647715,4,2016-12-31,2017-04-04,85.0,10.0,9.0,10.0,10.0,10.0,9.0,0.97
41183272,1,2016-10-21,2016-10-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.15
2765569,18,2013-06-10,2017-02-01,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.38
13277674,0,,,,,,,,,,
1454161,1,2017-04-18,2017-04-18,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1.0
12909441,165,2015-04-19,2017-04-26,89.0,9.0,9.0,10.0,10.0,9.0,9.0,6.64
17215412,22,2015-05-25,2016-09-05,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.93
37245120,8,2016-01-03,2017-01-01,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.49
4606391,3,2014-05-24,2014-09-01,100.0,9.0,10.0,10.0,10.0,10.0,9.0,0.08
56259983,0,,,,,,,,,,
1628849,138,2012-05-20,2017-05-01,94.0,9.0,10.0,10.0,10.0,9.0,9.0,2.29
16065058,29,2016-03-11,2017-04-19,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2.08
19622899,1,2017-02-13,2017-03-31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.37
7592845,160,2015-06-29,2017-05-02,98.0,10.0,10.0,10.0,10.0,10.0,10.0,7.11
50758054,0,,,,,,,,,,
10533461,35,2016-05-01,2017-04-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.85
2957583,29,2015-03-24,2017-03-06,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.13
2812493,6,2016-01-07,2016-12-11,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.37
1105855,23,2016-06-27,2017-02-13,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.22
24447413,13,2015-07-25,2017-02-26,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.6
12567014,0,,,,,,,,,,
34008226,22,2015-08-07,2016-08-31,88.0,9.0,9.0,9.0,9.0,9.0,9.0,1.04
103174281,15,2016-12-10,2017-03-27,83.0,9.0,9.0,10.0,10.0,9.0,9.0,3.1
44186904,3,2015-09-26,2015-10-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.15
10347255,3,2016-09-30,2017-04-28,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.42
9464908,1,2014-12-22,2014-12-22,100.0,10.0,10.0,10.0,10.0,8.0,10.0,0.03
16262021,98,2015-07-17,2017-04-15,78.0,8.0,8.0,9.0,9.0,8.0,8.0,4.47
26365442,260,2015-04-06,2017-05-02,94.0,9.0,9.0,10.0,10.0,10.0,9.0,10.28
45114795,51,2015-12-29,2017-02-27,96.0,10.0,10.0,10.0,10.0,10.0,10.0,3.11
68172167,0,,,,,,,,,,
3131108,0,,,,,,,,,,
12700313,0,,,,,,,,,,
14559296,91,2014-07-20,2017-04-23,95.0,9.0,10.0,10.0,10.0,10.0,10.0,2.68
9387147,2,2016-12-24,2016-12-31,100.0,10.0,9.0,10.0,10.0,9.0,9.0,0.46
40615882,6,2016-03-23,2017-04-24,100.0,9.0,10.0,10.0,10.0,10.0,10.0,0.44
7302060,2,2016-12-11,2017-02-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.42
56355577,1,2016-04-30,2016-04-30,100.0,10.0,10.0,10.0,10.0,10.0,8.0,0.08
17848096,5,2015-12-09,2016-11-14,80.0,10.0,10.0,9.0,10.0,9.0,8.0,0.29
101279580,0,,,,,,,,,,
44511989,4,2016-02-22,2016-07-18,90.0,10.0,10.0,10.0,10.0,9.0,10.0,0.27
52773540,0,,,,,,,,,,
4374544,52,2015-01-12,2017-03-24,89.0,9.0,9.0,10.0,9.0,10.0,9.0,1.85
1418191,1,2016-06-23,2016-06-23,60.0,8.0,8.0,8.0,8.0,6.0,8.0,0.1
32913422,0,,,,,,,,,,
8427525,0,,,,,,,,,,
59373344,31,2016-03-12,2017-04-30,94.0,10.0,9.0,10.0,10.0,10.0,9.0,2.22
10491320,12,2014-02-25,2016-06-27,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.31
46713780,12,2016-01-18,2017-04-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.76
671184,193,2012-11-20,2017-04-17,95.0,10.0,9.0,10.0,9.0,10.0,9.0,3.56
3255693,150,2013-11-26,2017-04-15,97.0,9.0,10.0,10.0,10.0,10.0,10.0,3.59
74379050,37,2016-06-12,2017-04-23,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.42
2558800,43,2016-03-06,2017-05-01,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.04
39395605,59,2015-08-17,2017-04-16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.83
32159384,4,2015-07-05,2017-04-09,87.0,10.0,9.0,9.0,10.0,9.0,9.0,0.18
26879059,64,2016-04-17,2017-04-22,97.0,10.0,10.0,10.0,10.0,10.0,10.0,5.03
417640,0,,,,,,,,,,
72326229,1,2017-03-28,2017-03-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.81
41881230,27,2016-11-20,2017-04-23,99.0,10.0,10.0,10.0,10.0,10.0,10.0,4.91
1529054,103,2012-01-20,2017-04-17,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1.6
2325456,0,,,,,,,,,,
115260392,0,,,,,,,,,,
9250479,6,2014-03-22,2016-04-13,73.0,8.0,10.0,9.0,10.0,10.0,8.0,0.16
37193492,1,2016-11-22,2016-11-22,,,,,,,,0.18
77926474,1,2016-07-13,2016-07-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1
557550,2,2016-08-12,2016-08-21,100.0,10.0,10.0,9.0,10.0,10.0,10.0,0.23
53382721,21,2016-08-16,2017-04-22,91.0,9.0,9.0,10.0,10.0,10.0,10.0,2.42
1250868,2,2015-09-15,2016-07-13,80.0,10.0,6.0,10.0,10.0,7.0,8.0,0.1
37378495,59,,2017-04-26,,,,,,,,
117666142,11,2017-03-12,2017-04-26,95.0,10.0,10.0,10.0,10.0,10.0,9.0,6.23
43436170,7,2016-06-26,2017-04-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.67
77145901,24,2016-11-19,2017-05-02,96.0,10.0,10.0,10.0,10.0,10.0,10.0,4.34
52108788,3,2017-03-12,2017-04-06,93.0,9.0,9.0,9.0,9.0,9.0,9.0,1.7
33982216,67,2016-01-29,2017-04-18,87.0,10.0,9.0,9.0,8.0,9.0,9.0,4.36
30321702,5,2016-05-22,2016-09-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.43
92363381,9,2016-09-10,2016-11-13,96.0,10.0,9.0,10.0,10.0,9.0,9.0,1.14
30487708,26,2015-06-21,2017-04-30,72.0,8.0,7.0,8.0,8.0,9.0,7.0,1.14
42238836,24,2016-08-22,2017-04-03,71.0,8.0,8.0,9.0,8.0,7.0,8.0,2.82
99767537,0,,,,,,,,,,
3828832,4,2015-06-10,2016-09-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.17
17218112,65,2014-08-27,2016-10-16,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.99
239802,2,2016-03-16,2016-04-17,90.0,10.0,9.0,10.0,10.0,10.0,10.0,0.14
154037,102,2014-12-28,2017-04-25,92.0,10.0,9.0,10.0,10.0,10.0,9.0,3.57
49959241,7,2016-02-09,2016-10-05,80.0,8.0,8.0,9.0,9.0,7.0,8.0,0.47
61808297,9,2016-04-13,2017-04-16,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7
47732578,18,2015-11-08,2017-03-06,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.99
48700413,0,,,,,,,,,,
76502526,0,,,,,,,,,,
62180436,20,2016-05-17,2017-04-18,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.7
16355182,7,2016-10-18,2017-03-29,88.0,8.0,9.0,8.0,8.0,10.0,9.0,1.06
6181703,1,2017-03-31,2017-03-31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.88
3170738,5,2017-01-29,2017-04-21,96.0,9.0,10.0,10.0,10.0,9.0,9.0,1.6
35242003,6,2016-10-08,2017-01-18,88.0,9.0,8.0,10.0,10.0,10.0,9.0,0.87
10162205,0,,,,,,,,,,
69569688,0,,,,,,,,,,
12210777,3,2017-01-09,2017-02-03,100.0,9.0,10.0,10.0,10.0,9.0,10.0,0.78
77561434,0,,,,,,,,,,
9935562,26,2016-05-03,2016-08-21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.13
33774726,10,2016-09-19,2017-05-01,88.0,10.0,9.0,10.0,10.0,9.0,9.0,1.32
24979104,1,2016-03-01,2016-03-01,100.0,10.0,8.0,10.0,10.0,8.0,8.0,0.07
41750199,1,2017-02-20,2017-02-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.41
55181121,6,2016-02-14,2017-03-28,100.0,10.0,9.0,10.0,10.0,9.0,10.0,0.4
25239584,0,,,,,,,,,,
40250699,3,2015-09-21,2016-01-31,73.0,8.0,8.0,9.0,9.0,9.0,9.0,0.15
21236506,14,2017-01-19,2017-04-22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0
54495548,0,,,,,,,,,,
20989784,0,,,,,,,,,,
29065360,26,2016-09-04,2017-03-27,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.22
969636,13,2016-05-03,2017-04-07,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1.07
41415651,50,2015-12-15,2017-04-09,85.0,9.0,8.0,9.0,10.0,9.0,9.0,2.96
62249866,25,2016-09-01,2017-04-08,94.0,10.0,9.0,10.0,10.0,10.0,9.0,3.06
6113281,4,2016-08-13,2016-08-30,90.0,10.0,10.0,10.0,10.0,9.0,9.0,0.45
21940642,4,2016-08-10,2017-04-17,75.0,9.0,9.0,10.0,10.0,10.0,7.0,0.45
103735469,19,2017-04-08,2017-04-30,97.0,9.0,9.0,10.0,9.0,10.0,10.0,19.0
52821962,0,,,,,,,,,,
42227256,2,2017-02-26,2017-04-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9
17842347,16,2016-05-15,2017-04-30,100.0,10.0,9.0,10.0,10.0,8.0,10.0,1.36
43601348,10,2016-05-07,2017-02-20,88.0,9.0,9.0,9.0,9.0,10.0,9.0,0.83
65146331,1,2017-04-30,2017-04-30,100.0,10.0,10.0,,,,,1.0
9039812,8,2016-11-18,2017-04-30,97.0,10.0,9.0,10.0,10.0,9.0,10.0,1.44
7290779,15,2016-09-22,2017-04-22,92.0,9.0,10.0,10.0,10.0,10.0,9.0,2.01
3696157,3,2013-08-12,2015-04-17,93.0,10.0,10.0,10.0,10.0,10.0,9.0,0.07
37736559,4,2015-07-24,2016-08-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.18
19205906,38,2016-05-29,2017-04-11,97.0,10.0,10.0,10.0,10.0,9.0,10.0,3.35
3491052,16,2013-08-12,2017-03-18,95.0,10.0,9.0,10.0,9.0,9.0,9.0,0.35
128036002,0,,,,,,,,,,
16339936,0,,,,,,,,,,
34024607,16,2015-10-06,2016-12-22,90.0,10.0,10.0,9.0,9.0,10.0,10.0,0.83
5007793,0,,,,,,,,,,
119472361,0,,,,,,,,,,
38098749,10,2016-05-06,2017-04-29,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.83
32187901,6,2017-03-11,2017-04-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.33
179142,33,2014-12-30,2017-03-06,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1.16
8879126,0,,,,,,,,,,
6793916,61,2013-08-10,2016-07-24,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1.34
43801528,18,2016-07-24,2017-04-16,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.9
3127239,11,2014-07-30,2016-08-01,87.0,8.0,8.0,10.0,8.0,10.0,8.0,0.33
124109649,0,,,,,,,,,,
21417327,0,,,,,,,,,,
12455557,67,2014-03-09,2016-05-04,94.0,10.0,9.0,10.0,10.0,9.0,9.0,1.74
1540864,0,,,,,,,,,,
32442238,1,2017-03-10,2017-03-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.55
1272130,13,2016-10-21,2017-04-17,98.0,9.0,10.0,10.0,10.0,10.0,10.0,2.0
28812984,15,2016-10-31,2017-04-27,95.0,9.0,9.0,10.0,10.0,9.0,10.0,2.43
8936617,6,2016-07-19,2017-04-15,93.0,9.0,10.0,10.0,9.0,10.0,9.0,0.62
2908692,45,2014-01-09,2017-04-17,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.11
14941579,4,2017-02-21,2017-04-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.67
55357194,0,,,,,,,,,,
31533086,81,2016-01-29,2017-04-26,85.0,9.0,8.0,10.0,10.0,9.0,9.0,5.27
19485106,55,2016-06-18,2017-04-29,97.0,10.0,10.0,10.0,10.0,10.0,10.0,5.16
9616521,1,2016-05-28,2016-05-28,40.0,8.0,2.0,6.0,8.0,10.0,2.0,0.09
62859303,2,2016-11-06,2017-02-08,100.0,10.0,10.0,10.0,10.0,8.0,10.0,0.34
26711019,155,2015-06-27,2017-04-24,97.0,10.0,10.0,10.0,10.0,10.0,10.0,6.87
38398883,27,2015-08-07,2017-04-22,94.0,9.0,9.0,10.0,10.0,9.0,9.0,1.27
81933929,8,2017-03-15,2017-04-25,98.0,10.0,10.0,10.0,10.0,8.0,10.0,4.8
83321259,1,2016-07-20,2016-07-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1
50822028,43,2016-06-02,2017-04-06,92.0,10.0,9.0,9.0,10.0,9.0,9.0,3.84
63107773,4,2016-09-21,2017-04-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.53
690099,0,,,,,,,,,,
12991890,8,2017-02-19,2017-04-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.24
58056241,2,2016-07-21,2016-12-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.21
1181315,0,,,,,,,,,,
11090013,3,2017-02-19,2017-03-22,100.0,9.0,10.0,10.0,10.0,10.0,10.0,1.22
70344,66,2013-12-31,2017-01-15,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1.62
34593209,14,2017-02-10,2017-04-27,81.0,9.0,8.0,10.0,9.0,9.0,9.0,5.06
2656381,1,2015-03-24,2015-03-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.04
93610190,4,2017-01-23,2017-04-24,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.19
22580017,47,2016-01-02,2017-04-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.89
65228610,8,2016-10-24,2017-02-06,88.0,10.0,8.0,10.0,10.0,10.0,9.0,1.25
1030745,121,2013-06-20,2017-04-23,94.0,9.0,9.0,10.0,10.0,9.0,9.0,2.57
53099579,82,2016-03-19,2017-04-27,95.0,10.0,9.0,10.0,10.0,10.0,10.0,5.99
61596777,14,2016-11-16,2017-04-23,97.0,10.0,10.0,10.0,10.0,9.0,9.0,2.49
363979,1,2016-07-02,2016-07-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1
79396694,0,,,,,,,,,,
2765569,12,2013-10-05,2017-01-03,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0.28
694290,73,2015-05-08,2017-04-24,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3.01
17251839,6,2016-12-02,2017-04-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.18
23044421,110,2015-07-29,2017-04-20,97.0,10.0,10.0,10.0,10.0,10.0,10.0,5.12
1700564,4,2015-07-06,2017-03-07,100.0,10.0,7.0,10.0,9.0,10.0,10.0,0.18
72552298,14,2016-11-27,2017-04-22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.66
56139129,16,2016-03-21,2017-05-01,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.17
6181703,0,,,,,,,,,,
126636910,1,2017-04-29,2017-04-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
60673324,16,2016-04-14,2017-05-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.25
16390508,103,2014-12-20,2017-04-29,89.0,9.0,9.0,9.0,9.0,9.0,9.0,3.57
34769112,150,2015-06-11,2017-04-28,97.0,10.0,10.0,10.0,10.0,10.0,10.0,6.49
38097633,8,2016-07-18,2016-10-17,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0.83
65961078,22,2016-04-22,2017-04-23,94.0,10.0,9.0,10.0,10.0,9.0,9.0,1.75
31875873,0,,,,,,,,,,
84350114,0,,,,,,,,,,
35026540,54,2015-07-04,2017-01-02,95.0,10.0,9.0,10.0,10.0,9.0,9.0,2.42
92203788,27,2016-09-06,2017-04-23,99.0,10.0,10.0,10.0,10.0,9.0,10.0,3.38
32083159,8,2016-07-08,2017-03-23,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8
96498358,12,2017-03-03,2017-04-27,97.0,10.0,10.0,10.0,10.0,10.0,10.0,5.81
103748804,0,,,,,,,,,,
42149208,138,2015-08-31,2017-04-27,95.0,10.0,10.0,10.0,10.0,10.0,10.0,6.76
73617291,1,2017-04-30,2017-04-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
3884536,45,2016-09-06,2017-04-17,97.0,10.0,10.0,10.0,10.0,10.0,10.0,5.63
42649363,28,2016-07-06,2017-04-24,83.0,9.0,9.0,10.0,9.0,9.0,9.0,2.78
3475436,0,,,,,,,,,,
4125624,1,2015-11-08,2015-11-08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.06
2364057,5,2015-01-04,2016-05-31,96.0,10.0,10.0,10.0,10.0,8.0,10.0,0.18
14927560,6,2015-08-23,2016-07-02,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0.29
3387611,34,2016-10-07,2017-04-27,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.88
120553098,1,2017-04-21,2017-04-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
387268,49,2015-04-04,2017-04-21,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.93
6188091,2,2017-03-12,2017-03-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.13
3127239,0,,,,,,,,,,
42606156,9,2016-06-25,2017-02-21,93.0,10.0,9.0,10.0,10.0,8.0,9.0,0.86
717063,6,2016-07-05,2017-04-09,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0.59
50339331,1,2017-04-11,2017-04-11,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1.0
49588958,22,2016-03-28,2017-03-28,88.0,9.0,9.0,9.0,9.0,9.0,9.0,1.64
22407850,0,,,,,,,,,,
3839102,11,2016-10-04,2017-04-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.56
2477386,0,,,,,,,,,,
9111869,78,2016-06-13,2017-04-22,99.0,10.0,10.0,10.0,10.0,9.0,10.0,7.2
4255213,45,2015-10-09,2017-04-25,88.0,9.0,9.0,9.0,9.0,9.0,9.0,2.36
96074412,24,2016-10-09,2017-04-30,92.0,9.0,9.0,10.0,10.0,9.0,9.0,3.48
4095467,72,2013-01-27,2017-04-24,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1.39
77048998,1,2016-08-20,2016-08-20,80.0,8.0,8.0,10.0,10.0,6.0,6.0,0.12
120323248,1,2017-04-30,2017-04-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
64639339,0,,,,,,,,,,
39951285,0,,,,,,,,,,
113592843,3,2017-02-05,2017-03-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.02
11907135,1,2016-12-31,2017-02-12,,,,,,,,0.24
37933914,19,2015-08-12,2017-02-28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9
76178783,16,2016-07-01,2017-02-20,91.0,10.0,9.0,10.0,10.0,9.0,10.0,1.56
10418593,0,,,,,,,,,,
16644446,11,2014-09-17,2015-11-10,95.0,9.0,10.0,9.0,10.0,10.0,9.0,0.34
4795733,0,,,,,,,,,,
2767585,179,2012-08-13,2017-03-13,94.0,10.0,9.0,10.0,10.0,9.0,9.0,3.11
121109362,0,,,,,,,,,,
11579567,0,,,,,,,,,,
3127239,0,,,,,,,,,,
17992811,0,,,,,,,,,,
100993014,2,2017-03-26,2017-04-02,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.58
17222823,48,2014-11-24,2017-04-30,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1.61
126775331,0,,,,,,,,,,
73439760,0,,,,,,,,,,
25900121,11,2016-09-18,2017-04-03,98.0,10.0,9.0,10.0,10.0,10.0,9.0,1.45
97123656,2,2017-02-20,2017-03-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.82
9954475,68,2016-03-04,2017-04-24,97.0,10.0,10.0,10.0,10.0,10.0,9.0,4.79
90106075,13,2016-08-21,2017-04-01,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1.52
1681732,0,,,,,,,,,,
15470300,0,,,,,,,,,,
219283,11,2011-10-26,2016-12-01,94.0,10.0,9.0,10.0,10.0,9.0,9.0,0.16
75757461,1,2016-10-17,2016-10-17,100.0,10.0,10.0,10.0,10.0,8.0,8.0,0.15
27131463,11,2016-05-23,2017-04-16,83.0,9.0,9.0,8.0,8.0,10.0,8.0,0.95
