Summary,Host ID,Polarity Score,Polarity Sentiment,Subjectivity Score,Subjectivity Sentiment
"bright , cozy super centrally located apartment century city , step away beverly hill westwood . one bedroom apartment living room full kitchen . wireless internet , parking spot , patio , laundry site .",19582739,0.23666666666666672,positive,0.6033333333333333,objective
"place close santa monica beach , free tennis court , restaurant . metro station , sport bar , supermarket , store , etc .. ’ love place light , high ceiling , bbq area , sun terrace , bicycle , , kitchen , garage , art collection . place good couple , business traveler , family ( kid ) , big group , furry friend ( pet ) .",27488159,0.36000000000000004,positive,0.5566666666666666,objective
nice beautiful room quiet area right next grove lot shop restaurant 24 h cv ralph 's market,116331748,0.34714285714285714,positive,0.5738095238095238,objective
wonderful private guest room close glendale college rose bowl . downtown glendale shopping world famous glendale galleria americana .,4766870,0.525,positive,0.83125,objective
back house private . spacious 1 bedroom .. full kitchen bathroom laundry amenity . feel like mountain retreat 10 minute malibu shopping calabasas . los angeles access close . perfect extended work stay . long term stay . weekly available well . currently remodeling . photo follow . prefer weekly monthly guest . price adjust weekend . 3 day minimum,31729957,0.24285714285714288,positive,0.44642857142857145,objective
"venice beach garagement . completely converted spacious garage brand new & cute studio . walking distance number hip venice location , enjoy benefit renting one largest well-known family venice .",1182390,0.28409090909090906,positive,0.5886363636363636,objective
"place close fundamental la , pomodoro trattoria ~ pizzeria , ross dress le , p'tit soleil , saffron & rose ice cream . place good couple , solo adventurer , business traveler , family ( kid ) , big group .",45472863,0.4333333333333333,positive,0.55,objective
"located quiet street , 2 block abbot kinney 10 min walk beach , pier canal . house bright , cheerful easy parking ! fenced yard perfect kid animal .",9144585,0.5283333333333333,positive,0.7933333333333333,objective
"stay includes relaxing room , salt water pool take dip day night , craft beer tap , lot fun amenity . free , safe parking friendly host ! please note baby small dog either bother",899624,0.28375,positive,0.48,objective
"private , one bedroom apartment , centrally located culver city mid city , step la cienega/jefferson metro station . 's approximately half way downtown , hollywood , beach . queen bed bedroom pull bed sofa living room . includes reserved parking , high speed wifi , air conditioning . full kitchen . lot closet space . supply soap , shampoo , clean linen towel .",12909441,0.10142857142857142,positive,0.3688095238095238,objective
"room hollywood . great deal cheapest price area . super cute situation 's incredible heart hollywood ) place located next restaurant , shop , club super quite room n't worry ; - )",12404483,0.44523809523809527,positive,0.7119047619047618,objective
"clean modern room high-end house hill tarzana . peaceful comfortable surroundings le 30 minute ( car ) hollywood , sm bh . home-base press ahead ( hsi & wifi ) let go catch step ...",13310949,0.3041666666666667,positive,0.575,objective
"spacious 1 bedroom queen size bed 1 bathroom . large living dining space dining full kitchen electric stove dishwasher . walking distance restaurant , bar , night club west hollywood .",24498269,0.28214285714285714,positive,0.4892857142857143,objective
"penthouse apartment , 2 bedroom , 2 bath new construction building . great mountain view , sunny , quiet , 2 patio . fire place , big screen tv , appel tv , washer dryer , dishwasher , fully equipped kitchen , scanner/ printer , wireless wifi . central area , nice place . pet ( allergic )",22180678,0.25606060606060604,positive,0.4813131313131313,objective
"beautifully furnished 2 bed , 1 bath hideaway heart venice beach ! sunny top floor unit tranquil vibe & 're 2 block sand , 4 block abbot kinney & 2 block restaurant & nightlife windward ave !",43196350,0.8125,positive,0.75,objective
"renovated 2bd , 2ba apartment view hollywood sign century city . open living space , clean like hotel . walking distance squirrel restaurant close sunset junction . quiet , relaxing zen . decorated custom furniture unique art . find relaxing enjoying .",8210913,0.24833333333333335,positive,0.6266666666666667,objective
"place close mar vista farmer ' market , bowlero mar vista , sage vegan bistro , louie 's old school american , santouka ramen . ’ love place 's bright , comfy bed , coziness , high ceiling . place good couple , solo adventurer , business traveler , family ( kid ) .",3749664,0.36000000000000004,positive,0.4566666666666667,objective
"private 1bd room 3bd room loft amazing skyline view downtown los angeles . prime area 3rd/broadway - cross street grand central market , walking distance metro train metro bike . access wifi , private recording studio @ discounted rate , affordable parkin ( url hidden ) live alone renting private guest room live work space . recording studio / creative work space . musician artist creatives highly recommend work stay",31109205,0.1555050505050505,positive,0.5123611111111112,objective
"walk ivy towards private bungalow heart bustling silverlake ! short stroll hip cafe , shop , bar , restaurant . free street parking available .",1832932,0.2,positive,0.46875,objective
"located quiet hillside overlooking mt . washington , cozy two bedroom house come fully equipped great view . plenty parking & easy access 5 , 2 110 freeway . close silverlake , echo park , downtown & highland park .",2384433,0.25833333333333336,positive,0.6666666666666666,objective
"part 1940 's traditional house , guest house 900 square foot fully remodeled full kitchen , modern bathroom , washer/dryer , fridge/ freezer , microwave , range/oven dish washer , wireless internet , cable tv , ac / heating , iron/ironing board . westwood , beverly hill & brentwood adjacent , close shop , restaurant , ucla best la 's westside . easy drive santa monica , minute 405 freeway . owner live main house , available help anytime .",99757705,0.3357954545454545,positive,0.49583333333333335,objective
"amazing place right hollywood star . place brand new fully furnished includes hdtv , high-speed internet , access tv station including netflix hbo . location perfect get around famous la attraction . building minute away legendary sight yet completely private , safe , secure . building includes amazing pool , gym , bbq area . feel free contact detail .",44223189,0.49291617473435667,positive,0.7332054309327037,objective
"welcome majestic malibu canyon mountain nest gated estate . home located santa monica mountain many historic hiking trail , waterfall , malibu beach 5 minute drive . located 3 mile pepperdine university across world famous saddle peak lodge restaurant . santa monica pier 3rd street promenade 25 minute drive beautiful pacific coast highway . offer chauffeur service extra cost . look forward meeting !",59307337,0.37857142857142856,positive,0.5,objective
"gorgeous neighborhood , south ventura . perfect home base get anywhere la . ten minute away universal . fireplace , patio , parking two car . walk theater , shopping , restaurant . full kitchen , big screen tv , wireless access .",4343062,0.17857142857142858,positive,0.5071428571428572,objective
"hello : ) 'm renting spacious master bedroom away holiday . master bedroom includes fireplace , balcony , cable tv wifi ! lot privacy everything need room ! great location !",7547669,0.890625,positive,0.875,objective
"historical lordsburg wonderful cottage heart san gabriel valley . long entrance way , front garden , porch , 's perfect place relax traveling towards la , fairplex looking enjoy small , charming town .",18874183,0.39999999999999997,positive,0.6142857142857142,objective
